"GEOID","per_gop","per_dem"
"2462475",0.586002335047805,0.396327032911552
"2462175",0.546137961750773,0.425782462580811
"2433400",0.0873003730684587,0.892558637652846
"2473650",0.0873003730684587,0.892558637652846
"2412175",0.553777059193389,0.415665139674841
"2466000",0.651070026592377,0.322590857287578
"2434525",0.768816859906476,0.210172314393697
"2472450",0.189645578490022,0.786088061108061
"2432250",0.586002335047805,0.396327032911552
"2415400",0.620264632758839,0.354157009818381
"2446075",0.681635716849972,0.29888058483731
"2457650",0.768816859906476,0.210172314393697
"2463225",0.285805269391495,0.694663567900959
"2459450",0.485302593659942,0.490445577477278
"2400400",0.0873003730684587,0.892558637652846
"2414950",0.618719049191152,0.353549026081215
"2462675",0.285805269391495,0.694663567900959
"2444325",0.618719049191152,0.353549026081215
"2424850",0.56558588745442,0.417956046122006
"2422050",0.412835858496142,0.55818317469648
"2463075",0.620264632758839,0.354157009818381
"2461700",0.593458150754659,0.384248808628041
"2431175",0.189645578490022,0.786088061108061
"2400175",0.546137961750773,0.425782462580811
"2421550",0.56558588745442,0.417956046122006
"2467000",0.593458150754659,0.384248808628041
"2422825",0.681635716849972,0.29888058483731
"2455325",0.586002335047805,0.396327032911552
"2409100",0.437331318888851,0.533427188133091
"2453875",0.600217289463455,0.363371774298045
"2402762",0.189645578490022,0.786088061108061
"2484375",0.189645578490022,0.786088061108061
"2478050",0.352351710641744,0.622774334107757
"2449700",0.548538524128435,0.429179445452838
"2416050",0.516085681707118,0.459907965466688
"2470525",0.26433667282123,0.707044607837782
"2442350",0.437331318888851,0.533427188133091
"2411900",0.481285899573837,0.493700203816935
"2464475",0.496451445386879,0.477194045352259
"2428075",0.412835858496142,0.55818317469648
"2447125",0.412835858496142,0.55818317469648
"2460475",0.412835858496142,0.55818317469648
"2471200",0.412835858496142,0.55818317469648
"2438025",0.412835858496142,0.55818317469648
"2424825",0.681635716849972,0.29888058483731
"2449325",0.681635716849972,0.29888058483731
"2425925",0.681635716849972,0.29888058483731
"2434425",0.681635716849972,0.29888058483731
"2430100",0.681635716849972,0.29888058483731
"2434550",0.618719049191152,0.353549026081215
"2426025",0.548538524128435,0.429179445452838
"2461150",0.620264632758839,0.354157009818381
"2412600",0.0873003730684587,0.892558637652846
"2476675",0.553777059193389,0.415665139674841
"2405825",0.546137961750773,0.425782462580811
"2433950",0.651070026592377,0.322590857287578
"2445525",0.0873003730684587,0.892558637652846
"2427325",0.481285899573837,0.493700203816935
"2410800",0.593458150754659,0.384248808628041
"2410650",0.516085681707118,0.459907965466688
"2420875",0.412835858496142,0.55818317469648
"2405525",0.681635716849972,0.29888058483731
"2452300",0.352351710641744,0.622774334107757
"2464495",0.0873003730684587,0.892558637652846
"2416875",0.0873003730684587,0.892558637652846
"2407400",0.593458150754659,0.384248808628041
"2442450",0.768816859906476,0.210172314393697
"2452475",0.681635716849972,0.29888058483731
"2431400",0.593458150754659,0.384248808628041
"2463950",0.516085681707118,0.459907965466688
"2459500",0.0873003730684587,0.892558637652846
"2429450",0.593458150754659,0.384248808628041
"2447250",0.26433667282123,0.707044607837782
"2401635",0.412835858496142,0.55818317469648
"2429712",0.593458150754659,0.384248808628041
"0181720",0.735169388252498,0.252668778942237
"0129032",0.881221476189338,0.106998638025376
"0179272",0.576209223847019,0.417604049493813
"0183664",0.832205110847859,0.157260111694026
"0125240",0.761713728243328,0.22409029987509
"0145784",0.527707465843803,0.44815600178675
"0109808",0.566883289712993,0.418810717295835
"0130880",0.581027382414565,0.407196011848855
"0133904",0.836833046471601,0.156110154905336
"0164656",0.744384847468991,0.242352497485753
"0171040",0.864726982861698,0.127142287764049
"0151264",0.703564537422565,0.277688636132832
"0159640",0.688484396759704,0.298452425318243
"0148808",0.858334491867093,0.135965522035312
"0101756",0.71541983355511,0.268725050181556
"0176632",0.57556270096463,0.418944265809218
"0137096",0.462468939003235,0.526419428946505
"0105980",0.426097444207115,0.557585131717856
"0102428",0.724642820954504,0.261931300030398
"0103676",0.881221476189338,0.106998638025376
"0148064",0.843677612753781,0.145830494617795
"0157240",0.30922525750112,0.6846171070309
"0153784",0.402676091895986,0.591643524362535
"0129560",0.575252951096121,0.41789629005059
"0129608",0.843677612753781,0.145830494617795
"0109016",0.735076318573372,0.256914009369805
"0106460",0.714368023046453,0.270183651422398
"0114104",0.693344932579382,0.289412788168769
"0126992",0.761713728243328,0.22409029987509
"0112040",0.426097444207115,0.557585131717856
"0128696",0.744384847468991,0.242352497485753
"0128768",0.254013670322683,0.738833253854713
"0112160",0.836833046471601,0.156110154905336
"0137864",0.426097444207115,0.557585131717856
"0156400",0.813798069350375,0.17425350464661
"0164776",0.836833046471601,0.156110154905336
"0105140",0.824932421688663,0.165845126411194
"0145208",0.426097444207115,0.557585131717856
"0169978",0.693344932579382,0.289412788168769
"0134490",0.693344932579382,0.289412788168769
"0139064",0.881221476189338,0.106998638025376
"0176920",0.581027382414565,0.407196011848855
"0161536",0.683155248271527,0.309113764927718
"0179488",0.623475310545944,0.368393012365757
"0111680",0.71282930779858,0.279119622695441
"0119816",0.71282930779858,0.279119622695441
"0134816",0.768635768199114,0.222194498159815
"0102956",0.703564537422565,0.277688636132832
"0123488",0.703564537422565,0.277688636132832
"0158896",0.813798069350375,0.17425350464661
"0108104",0.183246073298429,0.813403141361257
"0102836",0.706430164814935,0.279752236155329
"0135632",0.832205110847859,0.157260111694026
"0180928",0.784262636789995,0.206982803543512
"0132416",0.836994073887278,0.149867608120035
"0134024",0.693344932579382,0.289412788168769
"0135896",0.426097444207115,0.557585131717856
"0141968",0.426097444207115,0.557585131717856
"0155152",0.426097444207115,0.557585131717856
"0178552",0.426097444207115,0.557585131717856
"0153400",0.834199550850176,0.155085017645172
"0175936",0.490183486238532,0.50348623853211
"0100676",0.402676091895986,0.591643524362535
"0104948",0.858334491867093,0.135965522035312
"0120392",0.858334491867093,0.135965522035312
"0104900",0.576209223847019,0.417604049493813
"0112304",0.578609846917666,0.416011584609019
"0145640",0.578609846917666,0.416011584609019
"0129392",0.254013670322683,0.738833253854713
"0170704",0.834199550850176,0.155085017645172
"0145472",0.739522307345651,0.254393871113114
"0148832",0.739522307345651,0.254393871113114
"0133712",0.26861741038771,0.727432333577176
"0116240",0.864726982861698,0.127142287764049
