"","PlaceNum","Rank","AirportNum","TravelTime"
"8539",2847,"V1",189,298.513333333333
"8540",2847,"V2",161,299.53
"8541",2847,"V3",151,85.2516666666667
"8542",2848,"V1",189,315.113333333333
"8543",2848,"V2",161,290.116666666667
"8544",2848,"V3",151,77.9066666666667
"8545",2849,"V1",189,305.036666666667
"8546",2849,"V2",161,301.891666666667
"8547",2849,"V3",151,78
"8548",2850,"V1",190,153.68
"8549",2850,"V2",49,188.305
"8550",2850,"V3",165,81.07
"8551",2851,"V1",191,89.295
"8552",2851,"V2",155,48.7016666666667
"8553",2851,"V3",193,86.8483333333333
"8554",2852,"V1",185,110.505
"8555",2852,"V2",181,61.02
"8556",2852,"V3",167,35.7233333333333
"8557",2853,"V1",181,56.0083333333333
"8558",2853,"V2",185,97.805
"8559",2853,"V3",183,65.6933333333333
"8560",2854,"V1",189,339.863333333333
"8561",2854,"V2",161,405.478333333333
"8562",2854,"V3",16,75.325
"8563",2855,"V1",183,142.481666666667
"8564",2855,"V2",169,115.363333333333
"8565",2855,"V3",184,134.381666666667
"8566",2856,"V1",183,147.828333333333
"8567",2856,"V2",184,116.811666666667
"8568",2856,"V3",169,124.485
"8569",2857,"V1",190,255.53
"8570",2857,"V2",162,172.51
"8571",2857,"V3",44,132.785
"8572",2858,"V1",190,247.516666666667
"8573",2858,"V2",161,237.776666666667
"8574",2858,"V3",189,199.761666666667
"8575",2859,"V1",190,215.24
"8576",2859,"V2",49,249.865
"8577",2859,"V3",165,80.9183333333333
"8578",2860,"V1",190,220.096666666667
"8579",2860,"V2",49,254.721666666667
"8580",2860,"V3",165,85.775
"8581",2861,"V1",16,226.945
"8582",2861,"V2",102,272.085
"8583",2861,"V3",165,242.946666666667
"8584",2862,"V1",181,70.6966666666667
"8585",2862,"V2",167,28.0666666666667
"8586",2862,"V3",185,86.4583333333333
"8587",2863,"V1",181,85.6566666666667
"8588",2863,"V2",167,12.8033333333333
"8589",2863,"V3",185,80.07
"8590",2864,"V1",181,80.3516666666667
"8591",2864,"V2",167,25.1783333333333
"8592",2864,"V3",185,74.2516666666667
"8593",2865,"V1",181,75.3516666666667
"8594",2865,"V2",167,27.4933333333333
"8595",2865,"V3",185,85.885
"8596",2866,"V1",41,38.0733333333333
"8597",2866,"V2",18,64.9116666666667
"8598",2866,"V3",19,36.5866666666667
"8599",2867,"V1",18,34.7166666666667
"8600",2867,"V2",41,63.82
"8601",2867,"V3",19,44.0433333333333
"8602",2868,"V1",18,32.965
"8603",2868,"V2",41,62.0683333333333
"8604",2868,"V3",19,42.2916666666667
"8605",2869,"V1",136,131.923333333333
"8606",2869,"V2",137,34.845
"8607",2869,"V3",133,109.903333333333
"8608",2870,"V1",136,119.868333333333
"8609",2870,"V2",137,43.6383333333333
"8610",2870,"V3",133,98.375
"8611",2871,"V1",176,101.606666666667
"8612",2871,"V2",67,92.8983333333333
"8613",2871,"V3",60,46.6633333333333
"8614",2872,"V1",109,68.3433333333333
"8615",2872,"V2",24,26.4333333333333
"8616",2872,"V3",110,88.8133333333333
"8617",2873,"V1",148,128.048333333333
"8618",2873,"V2",91,66.985
"8619",2873,"V3",177,126.645
"8620",2874,"V1",16,219.193333333333
"8621",2874,"V2",102,288.493333333333
"8622",2874,"V3",165,256.278333333333
"8623",2875,"V1",112,99.845
"8624",2875,"V2",89,170.561666666667
"8625",2875,"V3",111,81.085
"8626",2876,"V1",38,93.0166666666667
"8627",2876,"V2",132,18.9783333333333
"8628",2876,"V3",37,64.865
"8629",2877,"V1",38,88.8433333333333
"8630",2877,"V2",132,33.42
"8631",2877,"V3",37,67.075
"8632",2878,"V1",194,302.915
"8633",2878,"V2",131,220.583333333333
"8634",2878,"V3",102,195.478333333333
"8635",2879,"V1",37,20.5433333333333
"8636",2879,"V2",62,77.9683333333333
"8637",2879,"V3",132,87.62
"8638",2880,"V1",49,131.621666666667
"8639",2880,"V2",165,80
"8640",2880,"V3",45,79.145
"8641",2881,"V1",15,37.14
"8642",2881,"V2",7,49.565
"8643",2881,"V3",10,25.2333333333333
"8644",2882,"V1",165,164.105
"8645",2882,"V2",49,184.205
"8646",2882,"V3",131,103.443333333333
"8647",2883,"V1",150,167.398333333333
"8648",2883,"V2",89,163.271666666667
"8649",2883,"V3",149,64.8966666666667
"8650",2884,"V1",69,133.863333333333
"8651",2884,"V2",88,113.983333333333
"8652",2884,"V3",2,136.696666666667
"8653",2885,"V1",165,196.71
"8654",2885,"V2",49,278.69
"8655",2885,"V3",131,136.048333333333
"8656",2886,"V1",60,41.04
"8657",2886,"V2",176,62.5583333333333
"8658",2886,"V3",182,88.7716666666667
"8659",2887,"V1",132,137.833333333333
"8660",2887,"V2",193,92.6616666666667
"8661",2887,"V3",38,136.338333333333
"8662",2888,"V1",56,22.5833333333333
"8663",2888,"V2",59,77.8166666666667
"8664",2888,"V3",182,98.44
"8665",2889,"V1",56,25.9133333333333
"8666",2889,"V2",59,50.345
"8667",2889,"V3",169,126.951666666667
"8668",2890,"V1",177,139.86
"8669",2890,"V2",91,115.111666666667
"8670",2890,"V3",148,108.788333333333
"8671",2891,"V1",32,62.1066666666667
"8672",2891,"V2",49,84.9883333333333
"8673",2891,"V3",165,119.498333333333
"8674",2892,"V1",32,57.1266666666667
"8675",2892,"V2",49,91.3916666666667
"8676",2892,"V3",165,125.901666666667
"8677",2893,"V1",32,73.2166666666667
"8678",2893,"V2",49,107.481666666667
"8679",2893,"V3",165,141.991666666667
"8680",2894,"V1",32,73.585
"8681",2894,"V2",49,125.633333333333
"8682",2894,"V3",121,169.316666666667
"8683",2895,"V1",131,139.173333333333
"8684",2895,"V2",64,77.8533333333333
"8685",2895,"V3",177,160.545
"8686",2896,"V1",131,133.105
"8687",2896,"V2",177,82.6183333333333
"8688",2896,"V3",64,144.105
"8689",2897,"V1",131,132.795
"8690",2897,"V2",64,74.02
"8691",2897,"V3",177,156.683333333333
"8692",2898,"V1",147,122.795
"8693",2898,"V2",32,164.878333333333
"8694",2898,"V3",121,127.175
"8695",2899,"V1",147,153.615
"8696",2899,"V2",32,148.405
"8697",2899,"V3",44,115.463333333333
"8698",2900,"V1",143,59.49
"8699",2900,"V2",141,62.8783333333333
"8700",2900,"V3",43,13.385
"8701",2901,"V1",124,131.046666666667
"8702",2901,"V2",36,92.4933333333333
"8703",2901,"V3",126,128.54
"8704",2902,"V1",49,111.896666666667
"8705",2902,"V2",32,111.998333333333
"8706",2902,"V3",165,146.508333333333
"8707",2903,"V1",49,103.678333333333
"8708",2903,"V2",32,102.41
"8709",2903,"V3",165,136.92
"8710",2904,"V1",156,91.6383333333333
"8711",2904,"V2",48,14.85
"8712",2904,"V3",160,105.973333333333
"8713",2905,"V1",49,143.12
"8714",2905,"V2",165,54.705
"8715",2905,"V3",32,89.33
"8716",2906,"V1",190,250.958333333333
"8717",2906,"V2",162,180.595
"8718",2906,"V3",44,107.728333333333
"8719",2907,"V1",189,314.063333333333
"8720",2907,"V2",161,315.038333333333
"8721",2907,"V3",151,52.1983333333333
"8722",2908,"V1",66,65.3566666666667
"8723",2908,"V2",183,105.871666666667
"8724",2908,"V3",181,65.0683333333333
"8725",2909,"V1",66,46.065
"8726",2909,"V2",167,85.285
"8727",2909,"V3",181,105.465
"8728",2910,"V1",66,57.955
"8729",2910,"V2",181,65.0483333333333
"8730",2910,"V3",167,76.9933333333333
"8731",2911,"V1",190,203.151666666667
"8732",2911,"V2",49,237.776666666667
"8733",2911,"V3",165,68.83
"8734",2912,"V1",190,226.786666666667
"8735",2912,"V2",49,229.468333333333
"8736",2912,"V3",162,92.465
"8737",2913,"V1",67,98.975
"8738",2913,"V2",184,130.795
"8739",2913,"V3",182,109.148333333333
"8740",2914,"V1",67,98.5066666666667
"8741",2914,"V2",184,95.1533333333333
"8742",2914,"V3",182,129.515
"8743",2915,"V1",190,302.725
"8744",2915,"V2",161,262.253333333333
"8745",2915,"V3",162,139.111666666667
"8746",2916,"V1",186,82.9883333333333
"8747",2916,"V2",47,88.9016666666667
"8748",2916,"V3",117,45.1666666666667
"8749",2917,"V1",190,227.173333333333
"8750",2917,"V2",49,192.741666666667
"8751",2917,"V3",44,58.1016666666667
"8752",2918,"V1",163,121.633333333333
"8753",2918,"V2",162,61.2683333333333
"8754",2918,"V3",164,268.158333333333
"8755",2919,"V1",163,144.271666666667
"8756",2919,"V2",162,83.9066666666667
"8757",2919,"V3",164,284.113333333333
"8758",2920,"V1",75,196.245
"8759",2920,"V2",76,41.3066666666667
"8760",2920,"V3",71,65.5183333333333
"8761",2921,"V1",75,81.0183333333333
"8762",2921,"V2",76,96.3883333333333
"8763",2921,"V3",195,212.083333333333
"8764",2922,"V1",162,168.851666666667
"8765",2922,"V2",163,55.2383333333333
"8766",2922,"V3",161,121.906666666667
"8767",2923,"V1",162,181.065
"8768",2923,"V2",163,40.44
"8769",2923,"V3",161,84.3266666666667
"8770",2924,"V1",162,188.138333333333
"8771",2924,"V2",163,41.73
"8772",2924,"V3",161,74.8533333333333
"8773",2925,"V1",162,198.076666666667
"8774",2925,"V2",163,36.6083333333333
"8775",2925,"V3",161,103.276666666667
"8776",2926,"V1",162,196.768333333333
"8777",2926,"V2",163,42.3966666666667
"8778",2926,"V3",161,68.8
"8779",2927,"V1",162,190.931666666667
"8780",2927,"V2",163,51.2
"8781",2927,"V3",161,117.868333333333
"8782",2928,"V1",162,178.191666666667
"8783",2928,"V2",163,71.1833333333333
"8784",2928,"V3",161,100.64
"8785",2929,"V1",183,99.565
"8786",2929,"V2",185,74.64
"8787",2929,"V3",181,83.3216666666667
"8788",2930,"V1",185,115.203333333333
"8789",2930,"V2",183,94.5966666666667
"8790",2930,"V3",169,83.66
"8791",2931,"V1",209,76.445
"8792",2931,"V2",207,98.425
"8793",2931,"V3",208,71.13
"8794",2932,"V1",190,206.038333333333
"8795",2932,"V2",49,183.766666666667
"8796",2932,"V3",44,78.7466666666667
"8797",2933,"V1",167,44.8983333333333
"8798",2933,"V2",181,55.1883333333333
"8799",2933,"V3",51,46.3533333333333
"8800",2934,"V1",69,176.623333333333
"8801",2934,"V2",3,209.19
"8802",2934,"V3",46,96.99
"8803",2935,"V1",165,191.016666666667
"8804",2935,"V2",49,89.2516666666667
"8805",2935,"V3",45,28.59
"8806",2936,"V1",165,206.651666666667
"8807",2936,"V2",49,104.886666666667
"8808",2936,"V3",45,44.225
"8809",2937,"V1",170,60.5716666666667
"8810",2937,"V2",169,34.9016666666667
"8811",2937,"V3",174,79.3166666666667
"8812",2938,"V1",132,131.856666666667
"8813",2938,"V2",38,76.6216666666667
"8814",2938,"V3",37,49.0833333333333
"8815",2939,"V1",165,191.62
"8816",2939,"V2",49,235.895
"8817",2939,"V3",131,130.958333333333
"8818",2940,"V1",165,194.486666666667
"8819",2940,"V2",49,165.348333333333
"8820",2940,"V3",190,236.463333333333
"8821",2941,"V1",162,236.718333333333
"8822",2941,"V2",163,46.665
"8823",2941,"V3",146,116.335
"8824",2942,"V1",133,97.22
"8825",2942,"V2",135,132.385
"8826",2942,"V3",134,90.0233333333333
"8827",2943,"V1",133,69.1733333333333
"8828",2943,"V2",135,92.295
"8829",2943,"V3",134,78.955
"8830",2944,"V1",190,254.466666666667
"8831",2944,"V2",165,246.848333333333
"8832",2944,"V3",49,189.846666666667
"8833",2945,"V1",190,237.91
"8834",2945,"V2",165,238.615
"8835",2945,"V3",49,189.245
"8836",2946,"V1",190,254.715
"8837",2946,"V2",165,258.11
"8838",2946,"V3",189,260.69
"8839",2947,"V1",38,107.796666666667
"8840",2947,"V2",132,16.86
"8841",2947,"V3",37,73.7366666666667
"8842",2948,"V1",88,127.691666666667
"8843",2948,"V2",2,134.751666666667
"8844",2948,"V3",69,110.305
"8845",2949,"V1",49,130.716666666667
"8846",2949,"V2",165,42.3016666666667
"8847",2949,"V3",32,76.9266666666667
"8848",2950,"V1",49,114.163333333333
"8849",2950,"V2",165,52.3466666666667
"8850",2950,"V3",32,86.8566666666667
"8851",2951,"V1",156,49.9816666666667
"8852",2951,"V2",158,71.6716666666667
"8853",2951,"V3",160,71.585
"8854",2952,"V1",45,97.3133333333333
"8855",2952,"V2",131,105.36
"8856",2952,"V3",165,209.333333333333
"8857",2953,"V1",131,111.111666666667
"8858",2953,"V2",45,104.228333333333
"8859",2953,"V3",177,197.478333333333
"8860",2954,"V1",142,85.3316666666667
"8861",2954,"V2",143,76.695
"8862",2954,"V3",129,82.8766666666667
"8863",2955,"V1",142,77.4633333333333
"8864",2955,"V2",129,88.635
"8865",2955,"V3",143,94.8166666666667
"8866",2956,"V1",142,88.165
"8867",2956,"V2",129,87.6766666666667
"8868",2956,"V3",143,93.8583333333333
"8869",2957,"V1",72,171.906666666667
"8870",2957,"V2",73,21.07
"8871",2957,"V3",63,38.4316666666667
"8872",2958,"V1",131,166.205
"8873",2958,"V2",64,198.706666666667
"8874",2958,"V3",45,58.26
"8875",2959,"V1",131,176.02
"8876",2959,"V2",45,72.075
"8877",2959,"V3",165,211.53
"8878",2960,"V1",131,171.55
"8879",2960,"V2",45,211.87
"8880",2960,"V3",64,58.615
"8881",2961,"V1",121,135.361666666667
"8882",2961,"V2",125,44.9316666666667
"8883",2961,"V3",32,87.395
"8884",2962,"V1",146,266.145
"8885",2962,"V2",210,242.498333333333
"8886",2962,"V3",208,233.201666666667
"8887",2963,"V1",147,129.765
"8888",2963,"V2",44,112.29
"8889",2963,"V3",32,79.3483333333333
"8890",2964,"V1",69,175.626666666667
"8891",2964,"V2",3,64.5383333333333
"8892",2964,"V3",70,192.218333333333
"8893",2965,"V1",169,107.798333333333
"8894",2965,"V2",183,130.721666666667
"8895",2965,"V3",185,121.45
"8896",2966,"V1",169,141.756666666667
"8897",2966,"V2",183,180.571666666667
"8898",2966,"V3",170,161.195
"8899",2967,"V1",78,237.981666666667
"8900",2967,"V2",93,217.06
"8901",2967,"V3",53,410.46
"8902",2968,"V1",46,167.531666666667
"8903",2968,"V2",148,108.696666666667
"8904",2968,"V3",45,146.056666666667
"8905",2969,"V1",151,106.276666666667
"8906",2969,"V2",152,171.32
"8907",2969,"V3",212,300.713333333333
"8908",2970,"V1",190,176.686666666667
"8909",2970,"V2",162,154.198333333333
"8910",2970,"V3",44,164.263333333333
"8911",2971,"V1",190,185.165
"8912",2971,"V2",162,155.081666666667
"8913",2971,"V3",44,141.555
"8914",2972,"V1",185,107.546666666667
"8915",2972,"V2",183,94.9366666666667
"8916",2972,"V3",181,67.3
"8917",2973,"V1",183,93.6116666666667
"8918",2973,"V2",181,73.3683333333333
"8919",2973,"V3",185,75.2283333333333
"8920",2974,"V1",185,116.276666666667
"8921",2974,"V2",181,124.876666666667
"8922",2974,"V3",183,69.0066666666667
"8923",2975,"V1",78,88.8083333333333
"8924",2975,"V2",122,159.721666666667
"8925",2975,"V3",213,262.503333333333
"8926",2976,"V1",3,94.925
"8927",2976,"V2",137,213.598333333333
"8928",2976,"V3",136,177.32
"8929",2977,"V1",161,191.481666666667
"8930",2977,"V2",162,175.538333333333
"8931",2977,"V3",163,242.206666666667
"8932",2978,"V1",162,184.768333333333
"8933",2978,"V2",161,127.093333333333
"8934",2978,"V3",163,193.761666666667
"8935",2979,"V1",183,117.948333333333
"8936",2979,"V2",181,45.1
"8937",2979,"V3",185,115.611666666667
"8938",2980,"V1",183,125.033333333333
"8939",2980,"V2",181,115.795
"8940",2980,"V3",41,42.9466666666667
"8941",2981,"V1",209,153.731666666667
"8942",2981,"V2",127,99.5483333333333
"8943",2981,"V3",125,65.945
"8944",2982,"V1",74,254.086666666667
"8945",2982,"V2",52,216.265
"8946",2982,"V3",5,64.905
"8947",2983,"V1",163,170.926666666667
"8948",2983,"V2",162,128.496666666667
"8949",2983,"V3",161,124.363333333333
"8950",2984,"V1",163,182.835
"8951",2984,"V2",162,139.705
"8952",2984,"V3",161,125.66
"8953",2985,"V1",69,178.205
"8954",2985,"V2",3,203.931666666667
"8955",2985,"V3",46,134.318333333333
"8956",2986,"V1",69,165.646666666667
"8957",2986,"V2",3,198.415
"8958",2986,"V3",46,150.06
"8959",2987,"V1",16,222.446666666667
"8960",2987,"V2",102,306.508333333333
"8961",2987,"V3",189,317.558333333333
"8962",2988,"V1",16,180.656666666667
"8963",2988,"V2",102,264.718333333333
"8964",2988,"V3",189,305.765
"8965",2989,"V1",167,67.9383333333333
"8966",2989,"V2",51,22.4916666666667
"8967",2989,"V3",181,82.1116666666667
"8968",2990,"V1",148,115.323333333333
"8969",2990,"V2",91,43.69
"8970",2990,"V3",177,113.273333333333
"8971",2991,"V1",62,107.845
"8972",2991,"V2",37,96.6333333333333
"8973",2991,"V3",36,48.58
"8974",2992,"V1",165,219.156666666667
"8975",2992,"V2",49,158.495
"8976",2992,"V3",190,328.6
"8977",2993,"V1",165,205.198333333333
"8978",2993,"V2",49,144.536666666667
"8979",2993,"V3",190,333.046666666667
"8980",2994,"V1",133,26.3633333333333
"8981",2994,"V2",135,89.005
"8982",2994,"V3",136,102.846666666667
"8983",2995,"V1",38,145.946666666667
"8984",2995,"V2",132,73.3883333333333
"8985",2995,"V3",37,63.1733333333333
"8986",2996,"V1",38,51.3016666666667
"8987",2996,"V2",128,105.721666666667
"8988",2996,"V3",132,109.97
"8989",2997,"V1",35,88.12
"8990",2997,"V2",127,50.4566666666667
"8991",2997,"V3",34,66.745
"8992",2998,"V1",127,87.375
"8993",2998,"V2",35,49.7116666666667
"8994",2998,"V3",34,49.8133333333333
"8995",2999,"V1",190,284.21
"8996",2999,"V2",189,265.24
"8997",2999,"V3",165,251.286666666667
"8998",3000,"V1",70,130.428333333333
"8999",3000,"V2",38,96.9683333333333
"9000",3000,"V3",193,151.87
"9001",3001,"V1",16,239.72
"9002",3001,"V2",165,323.781666666667
"9003",3001,"V3",102,247.613333333333
"9004",3002,"V1",165,250.898333333333
"9005",3002,"V2",16,332.021666666667
"9006",3002,"V3",102,218.68
"9007",3003,"V1",189,301.008333333333
"9008",3003,"V2",16,451.116666666667
"9009",3003,"V3",161,140.021666666667
"9010",3004,"V1",177,76.915
"9011",3004,"V2",64,129.713333333333
"9012",3004,"V3",131,104.556666666667
"9013",3005,"V1",73,99.9666666666667
"9014",3005,"V2",72,106.78
"9015",3005,"V3",137,204.463333333333
"9016",3006,"V1",177,177.478333333333
"9017",3006,"V2",148,152.73
"9018",3006,"V3",91,135.358333333333
"9019",3007,"V1",143,75.085
"9020",3007,"V2",141,72.9566666666667
"9021",3007,"V3",42,36.5766666666667
"9022",3008,"V1",131,144.178333333333
"9023",3008,"V2",64,65.6383333333333
"9024",3008,"V3",177,168.571666666667
"9025",3009,"V1",131,116.11
"9026",3009,"V2",64,129.018333333333
"9027",3009,"V3",63,57.8366666666667
"9028",3010,"V1",131,143.145
"9029",3010,"V2",64,156.053333333333
"9030",3010,"V3",63,52.735
"9031",3011,"V1",143,47.75
"9032",3011,"V2",43,41.3216666666667
"9033",3011,"V3",144,116.558333333333
"9034",3012,"V1",72,185.461666666667
"9035",3012,"V2",73,34.87
"9036",3012,"V3",71,53.795
"9037",3013,"V1",128,204.15
"9038",3013,"V2",70,149.386666666667
"9039",3013,"V3",46,111.371666666667
"9040",3014,"V1",128,194.811666666667
"9041",3014,"V2",70,124.631666666667
"9042",3014,"V3",46,115.265
"9043",3015,"V1",70,148.16
"9044",3015,"V2",128,63.5883333333333
"9045",3015,"V3",38,133.315
"9046",3016,"V1",143,49.8283333333333
"9047",3016,"V2",42,83.9283333333333
"9048",3016,"V3",141,59.7933333333333
"9049",3017,"V1",45,92.0666666666667
"9050",3017,"V2",131,149.996666666667
"9051",3017,"V3",165,173.691666666667
"9052",3018,"V1",44,66.85
"9053",3018,"V2",147,88.435
"9054",3018,"V3",190,221.236666666667
"9055",3019,"V1",49,154.121666666667
"9056",3019,"V2",165,53.27
"9057",3019,"V3",32,65.325
"9058",3020,"V1",206,228.745
"9059",3020,"V2",82,159.64
"9060",3020,"V3",81,19.43
"9061",3021,"V1",210,131.071666666667
"9062",3021,"V2",207,128.705
"9063",3021,"V3",208,60.4583333333333
"9064",3022,"V1",69,93.625
"9065",3022,"V2",70,149.551666666667
"9066",3022,"V3",88,187.123333333333
"9067",3023,"V1",46,99.87
"9068",3023,"V2",126,185.546666666667
"9069",3023,"V3",125,182.486666666667
"9070",3024,"V1",46,109.716666666667
"9071",3024,"V2",126,175.008333333333
"9072",3024,"V3",125,171.948333333333
"9073",3025,"V1",119,115.54
"9074",3025,"V2",117,59.485
"9075",3025,"V3",186,131.133333333333
"9076",3026,"V1",165,109.743333333333
"9077",3026,"V2",49,108.465
"9078",3026,"V3",190,194.22
"9079",3027,"V1",165,80.6033333333333
"9080",3027,"V2",49,79.5283333333333
"9081",3027,"V3",190,218.428333333333
"9082",3028,"V1",190,164.288333333333
"9083",3028,"V2",44,192.43
"9084",3028,"V3",162,131.871666666667
"9085",3029,"V1",70,60.395
"9086",3029,"V2",128,164.766666666667
"9087",3029,"V3",88,113.846666666667
"9088",3030,"V1",148,146.645
"9089",3030,"V2",91,60.4016666666667
"9090",3030,"V3",177,187.566666666667
"9091",3031,"V1",191,156.625
"9092",3031,"V2",157,123.756666666667
"9093",3031,"V3",155,100.715
"9094",3032,"V1",162,186.533333333333
"9095",3032,"V2",163,84
"9096",3032,"V3",44,150.668333333333
"9097",3033,"V1",3,92.295
"9098",3033,"V2",69,150.35
"9099",3033,"V3",148,212.021666666667
"9100",3034,"V1",43,32.3066666666667
"9101",3034,"V2",143,75.555
"9102",3034,"V3",142,55.2516666666667
"9103",3035,"V1",143,49.47
"9104",3035,"V2",43,64.9016666666667
"9105",3035,"V3",142,49.265
"9106",3036,"V1",191,152.856666666667
"9107",3036,"V2",211,65.9966666666667
"9108",3036,"V3",155,181.261666666667
"9109",3037,"V1",161,145.691666666667
"9110",3037,"V2",162,215.125
"9111",3037,"V3",163,281.793333333333
"9112",3038,"V1",161,123.936666666667
"9113",3038,"V2",162,235.986666666667
"9114",3038,"V3",164,217.75
"9115",3039,"V1",46,117.516666666667
"9116",3039,"V2",126,201.831666666667
"9117",3039,"V3",125,198.771666666667
"9118",3040,"V1",46,184.641666666667
"9119",3040,"V2",126,129.036666666667
"9120",3040,"V3",45,199.268333333333
"9121",3041,"V1",46,179.643333333333
"9122",3041,"V2",45,135.47
"9123",3041,"V3",126,212.89
"9124",3042,"V1",73,167.096666666667
"9125",3042,"V2",72,37.1633333333333
"9126",3042,"V3",71,44.3516666666667
"9127",3043,"V1",61,36.1016666666667
"9128",3043,"V2",62,96.805
"9129",3043,"V3",176,121.895
"9130",3044,"V1",2,56.255
"9131",3044,"V2",118,116.048333333333
"9132",3044,"V3",90,101.558333333333
"9133",3045,"V1",137,155.421666666667
"9134",3045,"V2",136,100.575
"9135",3045,"V3",3,106.931666666667
"9136",3046,"V1",4,23.86
"9137",3046,"V2",5,127.565
"9138",3046,"V3",93,237.935
"9139",3047,"V1",5,94.745
"9140",3047,"V2",4,112.015
"9141",3047,"V3",93,323.2
"9142",3048,"V1",193,100.345
"9143",3048,"V2",132,159.426666666667
"9144",3048,"V3",191,96.86
"9145",3049,"V1",93,120.85
"9146",3049,"V2",4,221.318333333333
"9147",3049,"V3",92,178.231666666667
"9148",3050,"V1",97,201.308333333333
"9149",3050,"V2",12,191.251666666667
"9150",3050,"V3",4,202.551666666667
"9151",3051,"V1",36,136.108333333333
"9152",3051,"V2",130,95.9866666666667
"9153",3051,"V3",34,140.865
"9154",3052,"V1",126,56.5783333333333
"9155",3052,"V2",124,89.63
"9156",3052,"V3",125,11.1366666666667
"9157",3053,"V1",147,176.433333333333
"9158",3053,"V2",44,144.485
"9159",3053,"V3",32,111.156666666667
"9160",3054,"V1",190,255.895
"9161",3054,"V2",49,167.48
"9162",3054,"V3",32,93.5033333333333
"9163",3055,"V1",32,124.115
"9164",3055,"V2",147,200.046666666667
"9165",3055,"V3",49,158.015
"9166",3056,"V1",32,135.033333333333
"9167",3056,"V2",49,190.528333333333
"9168",3056,"V3",147,171.955
"9169",3057,"V1",32,123.818333333333
"9170",3057,"V2",147,165.575
"9171",3057,"V3",121,145.286666666667
"9172",3058,"V1",11,81.045
"9173",3058,"V2",9,62.325
"9174",3058,"V3",14,94.795
"9175",3059,"V1",44,133.3
"9176",3059,"V2",190,177.708333333333
"9177",3059,"V3",162,161.595
"9178",3060,"V1",190,149.086666666667
"9179",3060,"V2",44,158.971666666667
"9180",3060,"V3",162,170.616666666667
"9181",3061,"V1",142,60.4033333333333
"9182",3061,"V2",130,77.87
"9183",3061,"V3",43,24.6733333333333
"9184",3062,"V1",45,84.0466666666667
"9185",3062,"V2",131,138.836666666667
"9186",3062,"V3",165,186.83
"9187",3063,"V1",45,69.8316666666667
"9188",3063,"V2",131,132.538333333333
"9189",3063,"V3",165,177.726666666667
"9190",3064,"V1",147,129.821666666667
"9191",3064,"V2",44,57.4933333333333
"9192",3064,"V3",210,171.073333333333
"9193",3065,"V1",156,61.8833333333333
"9194",3065,"V2",48,25.495
"9195",3065,"V3",158,96.7516666666667
"9196",3066,"V1",156,70.65
"9197",3066,"V2",48,34.7316666666667
"9198",3066,"V3",158,104.021666666667
"9199",3067,"V1",128,182.47
"9200",3067,"V2",70,119.921666666667
"9201",3067,"V3",69,128.171666666667
"9202",3068,"V1",77,107.8
"9203",3068,"V2",71,42.755
"9204",3068,"V3",197,140.048333333333
"9205",3069,"V1",211,161.715
"9206",3069,"V2",191,175.806666666667
"9207",3069,"V3",132,108.965
"9208",3070,"V1",201,106.093333333333
"9209",3070,"V2",203,101.528333333333
"9210",3070,"V3",80,100.521666666667
"9211",3071,"V1",147,130.658333333333
"9212",3071,"V2",44,110.441666666667
"9213",3071,"V3",190,143.68
"9214",3072,"V1",208,125.715
"9215",3072,"V2",210,99.7483333333333
"9216",3072,"V3",207,178.86
"9217",3073,"V1",165,156.268333333333
"9218",3073,"V2",49,152.015
"9219",3073,"V3",190,188.261666666667
"9220",3074,"V1",32,164.24
"9221",3074,"V2",121,181.215
"9222",3074,"V3",125,210.663333333333
"9223",3075,"V1",32,156.363333333333
"9224",3075,"V2",45,169.036666666667
"9225",3075,"V3",121,182.278333333333
"9226",3076,"V1",72,170.181666666667
"9227",3076,"V2",73,59.6883333333333
"9228",3076,"V3",71,73.9683333333333
"9229",3077,"V1",72,162.58
"9230",3077,"V2",73,74.51
"9231",3077,"V3",71,82.9983333333333
"9232",3078,"V1",70,134.83
"9233",3078,"V2",128,50.5666666666667
"9234",3078,"V3",38,142.346666666667
"9235",3079,"V1",189,239.011666666667
"9236",3079,"V2",151,143.135
"9237",3079,"V3",212,338.343333333333
"9238",3080,"V1",145,229.435
"9239",3080,"V2",208,190.138333333333
"9240",3080,"V3",207,164.171666666667
"9241",3081,"V1",169,140.876666666667
"9242",3081,"V2",56,103.088333333333
"9243",3081,"V3",170,141.903333333333
"9244",3082,"V1",169,128.308333333333
"9245",3082,"V2",56,130.533333333333
"9246",3082,"V3",59,105.965
"9247",3083,"V1",191,123.23
"9248",3083,"V2",155,47.97
"9249",3083,"V3",193,133.95
"9250",3084,"V1",148,161.953333333333
"9251",3084,"V2",45,148.553333333333
"9252",3084,"V3",46,118.035
"9253",3085,"V1",148,128.88
"9254",3085,"V2",45,152.255
"9255",3085,"V3",46,144.751666666667
"9256",3086,"V1",162,157.376666666667
"9257",3086,"V2",44,130.63
"9258",3086,"V3",190,201.925
"9259",3087,"V1",44,143.156666666667
"9260",3087,"V2",162,145.631666666667
"9261",3087,"V3",190,193.61
"9262",3088,"V1",90,107.668333333333
"9263",3088,"V2",2,95.6383333333333
"9264",3088,"V3",118,147.95
"9265",3089,"V1",90,105.57
"9266",3089,"V2",118,109.571666666667
"9267",3089,"V3",2,123.348333333333
"9268",3090,"V1",164,271.581666666667
